"Politician Id","First Name","Last Name","Electoral Term","State"
11000001,"Manfred","Abelein","5","Baden-Württemberg"
11000001,"Manfred","Abelein","6","Baden-Württemberg"
11000001,"Manfred","Abelein","7","Baden-Württemberg"
11000001,"Manfred","Abelein","8","Baden-Württemberg"
11000001,"Manfred","Abelein","9","Baden-Württemberg"
11000001,"Manfred","Abelein","10","Baden-Württemberg"
11000001,"Manfred","Abelein","11","Baden-Württemberg"
11000005,"Ulrich","Adam","12","Mecklenburg-Vorpommern"
11000005,"Ulrich","Adam","13","Mecklenburg-Vorpommern"
11000005,"Ulrich","Adam","14","Mecklenburg-Vorpommern"
11000005,"Ulrich","Adam","15","Mecklenburg-Vorpommern"
11000005,"Ulrich","Adam","16","Mecklenburg-Vorpommern"
11000007,"Rudolf","Adams","5","Nordrhein-Westfalen"
11000007,"Rudolf","Adams","6","Nordrhein-Westfalen"
11000007,"Rudolf","Adams","7","Nordrhein-Westfalen"
11000007,"Rudolf","Adams","8","Nordrhein-Westfalen"
11000008,"Raban","Adelmann","3","Baden-Württemberg"
11000009,"Konrad","Adenauer","1","Nordrhein-Westfalen"
11000009,"Konrad","Adenauer","2","Nordrhein-Westfalen"
11000009,"Konrad","Adenauer","3","Nordrhein-Westfalen"
11000009,"Konrad","Adenauer","4","Nordrhein-Westfalen"
11000009,"Konrad","Adenauer","5","Nordrhein-Westfalen"
11000010,"Brigitte","Adler","11","Baden-Württemberg"
11000010,"Brigitte","Adler","12","Baden-Württemberg"
11000010,"Brigitte","Adler","13","Baden-Württemberg"
11000010,"Brigitte","Adler","14","Baden-Württemberg"
11000011,"Eduard","Adorno","4","Baden-Württemberg"
11000011,"Eduard","Adorno","5","Baden-Württemberg"
11000011,"Eduard","Adorno","6","Baden-Württemberg"
11000012,"Jochen","Aerssen","8","Nordrhein-Westfalen"
11000012,"Jochen","Aerssen","9","Nordrhein-Westfalen"
11000014,"Conrad","Ahlers","7","Rheinland-Pfalz"
11000014,"Conrad","Ahlers","8","Rheinland-Pfalz"
11000017,"Karl","Ahrens","6","Niedersachsen"
11000017,"Karl","Ahrens","7","Niedersachsen"
11000017,"Karl","Ahrens","8","Niedersachsen"
11000017,"Karl","Ahrens","9","Niedersachsen"
11000017,"Karl","Ahrens","10","Niedersachsen"
11000017,"Karl","Ahrens","11","Niedersachsen"
11000018,"Heinrich","Aigner","3","Bayern"
11000018,"Heinrich","Aigner","4","Bayern"
11000018,"Heinrich","Aigner","5","Bayern"
11000018,"Heinrich","Aigner","6","Bayern"
11000018,"Heinrich","Aigner","7","Bayern"
11000018,"Heinrich","Aigner","8","Bayern"
11000019,"Siegbert","Alber","6","Baden-Württemberg"
11000019,"Siegbert","Alber","7","Baden-Württemberg"
11000019,"Siegbert","Alber","8","Baden-Württemberg"
11000020,"Johannes","Albers","1","Nordrhein-Westfalen"
11000020,"Johannes","Albers","2","Nordrhein-Westfalen"
11000021,"Luise","Albertz","1","Nordrhein-Westfalen"
11000021,"Luise","Albertz","2","Nordrhein-Westfalen"
11000021,"Luise","Albertz","3","Nordrhein-Westfalen"
11000021,"Luise","Albertz","4","Nordrhein-Westfalen"
11000021,"Luise","Albertz","5","Nordrhein-Westfalen"
11000022,"Ina","Albowitz","12","Nordrhein-Westfalen"
11000022,"Ina","Albowitz","13","Nordrhein-Westfalen"
11000022,"Ina","Albowitz","14","Nordrhein-Westfalen"
11000028,"Walter","Althammer","4","Bayern"
11000028,"Walter","Althammer","5","Bayern"
11000028,"Walter","Althammer","6","Bayern"
11000028,"Walter","Althammer","7","Bayern"
11000028,"Walter","Althammer","8","Bayern"
11000028,"Walter","Althammer","9","Bayern"
11000028,"Walter","Althammer","10","Bayern"
11000030,"Jakob","Altmaier","1","Hessen"
11000030,"Jakob","Altmaier","2","Hessen"
11000030,"Jakob","Altmaier","3","Hessen"
11000030,"Jakob","Altmaier","4","Hessen"
11000034,"Max","Amling","7","Bayern"
11000034,"Max","Amling","8","Bayern"
11000034,"Max","Amling","9","Bayern"
11000034,"Max","Amling","10","Bayern"
11000034,"Max","Amling","11","Bayern"
11000036,"Jürgen","Anbuhl","6","Schleswig-Holstein"
11000036,"Jürgen","Anbuhl","7","Schleswig-Holstein"
11000038,"Gerd","Andres","11","Niedersachsen"
11000038,"Gerd","Andres","12","Niedersachsen"
11000038,"Gerd","Andres","13","Niedersachsen"
11000038,"Gerd","Andres","14","Niedersachsen"
11000038,"Gerd","Andres","15","Niedersachsen"
11000038,"Gerd","Andres","16","Niedersachsen"
11000042,"Robert","Antretter","9","Baden-Württemberg"
11000042,"Robert","Antretter","10","Baden-Württemberg"
11000042,"Robert","Antretter","11","Baden-Württemberg"
11000042,"Robert","Antretter","12","Baden-Württemberg"
11000042,"Robert","Antretter","13","Baden-Württemberg"
11000043,"Hans","Apel","5","Hamburg"
11000043,"Hans","Apel","6","Hamburg"
11000043,"Hans","Apel","7","Hamburg"
11000043,"Hans","Apel","8","Hamburg"
11000043,"Hans","Apel","9","Hamburg"
11000043,"Hans","Apel","10","Hamburg"
11000043,"Hans","Apel","11","Hamburg"
11000044,"Walter","Arendt","4","Nordrhein-Westfalen"
11000044,"Walter","Arendt","5","Nordrhein-Westfalen"
11000044,"Walter","Arendt","6","Nordrhein-Westfalen"
11000044,"Walter","Arendt","7","Nordrhein-Westfalen"
11000044,"Walter","Arendt","8","Nordrhein-Westfalen"
11000045,"Anton","Aretin","1","Bayern"
11000046,"Josef","Arndgen","1","Hessen"
11000046,"Josef","Arndgen","2","Hessen"
11000046,"Josef","Arndgen","3","Hessen"
11000046,"Josef","Arndgen","4","Hessen"
11000047,"Adolf","Arndt","1","Hessen"
11000047,"Adolf","Arndt","2","Hessen"
11000047,"Adolf","Arndt","3","Hessen"
11000047,"Adolf","Arndt","4","Hessen"
11000047,"Adolf","Arndt","5","Hessen"
11000050,"Otto","Arnholz","1","Niedersachsen"
11000050,"Otto","Arnholz","2","Niedersachsen"
11000051,"Gottfried","Arnold","4","Nordrhein-Westfalen"
11000051,"Gottfried","Arnold","5","Nordrhein-Westfalen"
11000051,"Gottfried","Arnold","6","Nordrhein-Westfalen"
11000051,"Gottfried","Arnold","7","Nordrhein-Westfalen"
11000051,"Gottfried","Arnold","8","Nordrhein-Westfalen"
11000051,"Gottfried","Arnold","9","Nordrhein-Westfalen"
11000052,"Karl","Arnold","3","Nordrhein-Westfalen"
11000054,"Helmut","Artzinger","4","Baden-Württemberg"
11000054,"Helmut","Artzinger","5","Baden-Württemberg"
11000054,"Helmut","Artzinger","6","Baden-Württemberg"
11000054,"Helmut","Artzinger","7","Baden-Württemberg"
11000059,"Heinrich","Auge","3","Nordrhein-Westfalen"
11000059,"Heinrich","Auge","4","Nordrhein-Westfalen"
11000059,"Heinrich","Auge","5","Nordrhein-Westfalen"
11000060,"Hans Jürgen","Augstein","7","Nordrhein-Westfalen"
11000060,"Hans Jürgen","Augstein","8","Nordrhein-Westfalen"
11000062,"Anneliese","Augustin","10","Hessen"
11000062,"Anneliese","Augustin","11","Hessen"
11000062,"Anneliese","Augustin","12","Hessen"
11000062,"Anneliese","Augustin","13","Hessen"
11000063,"Jürgen","Augustinowitz","12","Nordrhein-Westfalen"
11000063,"Jürgen","Augustinowitz","13","Nordrhein-Westfalen"
11000065,"Hermann","Aumer","1","Bayern"
11000066,"Dietrich","Austermann","14","Schleswig-Holstein"
11000066,"Dietrich","Austermann","9","Schleswig-Holstein"
11000066,"Dietrich","Austermann","10","Schleswig-Holstein"
11000066,"Dietrich","Austermann","11","Schleswig-Holstein"
11000066,"Dietrich","Austermann","12","Schleswig-Holstein"
11000066,"Dietrich","Austermann","13","Schleswig-Holstein"
11000066,"Dietrich","Austermann","15","Schleswig-Holstein"
11000067,"Herbert","Baack","6","Nordrhein-Westfalen"
11000067,"Herbert","Baack","7","Nordrhein-Westfalen"
11000067,"Herbert","Baack","8","Nordrhein-Westfalen"
11000067,"Herbert","Baack","9","Nordrhein-Westfalen"
11000068,"Fritz","Baade","1","Schleswig-Holstein"
11000068,"Fritz","Baade","2","Schleswig-Holstein"
11000068,"Fritz","Baade","3","Schleswig-Holstein"
11000068,"Fritz","Baade","4","Schleswig-Holstein"
11000069,"Gisela","Babel","12","Hessen"
11000069,"Gisela","Babel","13","Hessen"
11000070,"Franz Josef","Bach","6","Nordrhein-Westfalen"
11000072,"Hermann","Bachmaier","10","Baden-Württemberg"
11000072,"Hermann","Bachmaier","11","Baden-Württemberg"
11000072,"Hermann","Bachmaier","12","Baden-Württemberg"
11000072,"Hermann","Bachmaier","13","Baden-Württemberg"
11000072,"Hermann","Bachmaier","14","Baden-Württemberg"
11000072,"Hermann","Bachmaier","15","Baden-Württemberg"
11000073,"Harri","Bading","3","Hessen"
11000073,"Harri","Bading","4","Hessen"
11000073,"Harri","Bading","5","Hessen"
11000074,"Siegfried","Bärsch","1","Bremen"
11000074,"Siegfried","Bärsch","2","Bremen"
11000074,"Siegfried","Bärsch","3","Bremen"
11000076,"Willi","Bäuerle","4","Hessen"
11000076,"Willi","Bäuerle","5","Hessen"
11000076,"Willi","Bäuerle","6","Hessen"
11000076,"Willi","Bäuerle","7","Hessen"
11000077,"Rudolf","Bäumer","3","Nordrhein-Westfalen"
11000077,"Rudolf","Bäumer","4","Nordrhein-Westfalen"
11000078,"Wilhelm","Bahlburg","1","Niedersachsen"
11000080,"Egon","Bahr","7","Schleswig-Holstein"
11000080,"Egon","Bahr","8","Schleswig-Holstein"
11000080,"Egon","Bahr","9","Schleswig-Holstein"
11000080,"Egon","Bahr","10","Schleswig-Holstein"
11000080,"Egon","Bahr","11","Schleswig-Holstein"
11000081,"Fritz","Baier","2","Baden-Württemberg"
11000081,"Fritz","Baier","3","Baden-Württemberg"
11000081,"Fritz","Baier","4","Baden-Württemberg"
11000081,"Fritz","Baier","5","Baden-Württemberg"
11000081,"Fritz","Baier","6","Baden-Württemberg"
11000081,"Fritz","Baier","7","Baden-Württemberg"
11000082,"Albert","Baldauf","3","Saarland"
11000082,"Albert","Baldauf","4","Saarland"
11000083,"Siegfried","Balke","3","Bayern"
11000083,"Siegfried","Balke","4","Bayern"
11000083,"Siegfried","Balke","5","Bayern"
11000084,"Bernhard","Balkenhol","3","Nordrhein-Westfalen"
11000084,"Bernhard","Balkenhol","4","Nordrhein-Westfalen"
11000084,"Bernhard","Balkenhol","5","Nordrhein-Westfalen"
11000084,"Bernhard","Balkenhol","6","Nordrhein-Westfalen"
11000090,"Wilhelm","Banse","2","Hessen"
11000092,"Hermann","Barche","5","Niedersachsen"
11000092,"Hermann","Barche","6","Niedersachsen"
11000092,"Hermann","Barche","7","Niedersachsen"
11000094,"Hans","Bardens","5","Rheinland-Pfalz"
11000094,"Hans","Bardens","6","Rheinland-Pfalz"
11000094,"Hans","Bardens","7","Rheinland-Pfalz"
11000094,"Hans","Bardens","8","Rheinland-Pfalz"
11000094,"Hans","Bardens","9","Rheinland-Pfalz"
11000095,"Heinz Günter","Bargfrede","12","Niedersachsen"
11000095,"Heinz Günter","Bargfrede","13","Niedersachsen"
11000096,"Heinrich","Barlage","2","Niedersachsen"
11000099,"Walter","Bartram","1","Schleswig-Holstein"
11000099,"Walter","Bartram","2","Schleswig-Holstein"
11000102,"Rainer","Barzel","3","Nordrhein-Westfalen"
11000102,"Rainer","Barzel","4","Nordrhein-Westfalen"
11000102,"Rainer","Barzel","5","Nordrhein-Westfalen"
11000102,"Rainer","Barzel","6","Nordrhein-Westfalen"
11000102,"Rainer","Barzel","7","Nordrhein-Westfalen"
11000102,"Rainer","Barzel","8","Nordrhein-Westfalen"
11000102,"Rainer","Barzel","9","Nordrhein-Westfalen"
11000102,"Rainer","Barzel","10","Nordrhein-Westfalen"
11000104,"Hans","Batz","6","Bayern"
11000104,"Hans","Batz","7","Bayern"
11000104,"Hans","Batz","8","Bayern"
11000107,"Josef","Bauer","2","Bayern"
11000107,"Josef","Bauer","3","Bayern"
11000107,"Josef","Bauer","4","Bayern"
11000107,"Josef","Bauer","5","Bayern"
11000108,"Wolf","Bauer","11","Nordrhein-Westfalen"
11000108,"Wolf","Bauer","12","Nordrhein-Westfalen"
11000108,"Wolf","Bauer","13","Nordrhein-Westfalen"
11000108,"Wolf","Bauer","14","Nordrhein-Westfalen"
11000108,"Wolf","Bauer","15","Nordrhein-Westfalen"
11000108,"Wolf","Bauer","16","Nordrhein-Westfalen"
11000109,"Friedrich","Bauereisen","1","Bayern"
11000109,"Friedrich","Bauereisen","2","Bayern"
11000109,"Friedrich","Bauereisen","3","Bayern"
11000110,"Bernhard","Bauknecht","1","Baden-Württemberg"
11000110,"Bernhard","Bauknecht","2","Baden-Württemberg"
11000110,"Bernhard","Bauknecht","3","Baden-Württemberg"
11000110,"Bernhard","Bauknecht","4","Baden-Württemberg"
11000110,"Bernhard","Bauknecht","5","Baden-Württemberg"
11000112,"Brigitte","Baumeister","12","Baden-Württemberg"
11000112,"Brigitte","Baumeister","13","Baden-Württemberg"
11000112,"Brigitte","Baumeister","14","Baden-Württemberg"
11000114,"Georg","Baur","1","Baden-Württemberg"
11000116,"Paul","Bausch","1","Baden-Württemberg"
11000116,"Paul","Bausch","2","Baden-Württemberg"
11000116,"Paul","Bausch","3","Baden-Württemberg"
11000116,"Paul","Bausch","4","Baden-Württemberg"
11000119,"Konstantin","Bayern","5","Bayern"
11000120,"Richard","Bayha","8","Hessen"
11000120,"Richard","Bayha","9","Hessen"
11000120,"Richard","Bayha","10","Hessen"
11000120,"Richard","Bayha","11","Hessen"
11000120,"Richard","Bayha","12","Hessen"
11000121,"Helmut","Bazille","5","Baden-Württemberg"
11000121,"Helmut","Bazille","1","Baden-Württemberg"
11000121,"Helmut","Bazille","2","Baden-Württemberg"
11000121,"Helmut","Bazille","3","Baden-Württemberg"
11000121,"Helmut","Bazille","4","Baden-Württemberg"
11000123,"Karl","Bechert","3","Hessen"
11000123,"Karl","Bechert","4","Hessen"
11000123,"Karl","Bechert","5","Hessen"
11000123,"Karl","Bechert","6","Hessen"
11000125,"Curt","Becker","3","Nordrhein-Westfalen"
11000125,"Curt","Becker","4","Nordrhein-Westfalen"
11000125,"Curt","Becker","6","Nordrhein-Westfalen"
11000125,"Curt","Becker","7","Nordrhein-Westfalen"
11000126,"Fritz","Becker","2","Hamburg"
11000128,"Josef","Becker","1","Rheinland-Pfalz"
11000128,"Josef","Becker","2","Rheinland-Pfalz"
11000128,"Josef","Becker","3","Rheinland-Pfalz"
11000128,"Josef","Becker","4","Rheinland-Pfalz"
11000128,"Josef","Becker","5","Rheinland-Pfalz"
11000128,"Josef","Becker","6","Rheinland-Pfalz"
11000129,"Karl","Becker","8","Hessen"
11000129,"Karl","Becker","9","Hessen"
11000129,"Karl","Becker","10","Hessen"
11000129,"Karl","Becker","11","Hessen"
11000132,"Ingrid","Becker-Inglau","11","Nordrhein-Westfalen"
11000132,"Ingrid","Becker-Inglau","12","Nordrhein-Westfalen"
11000132,"Ingrid","Becker-Inglau","13","Nordrhein-Westfalen"
11000132,"Ingrid","Becker-Inglau","14","Nordrhein-Westfalen"
11000134,"Angelika","Beer","11","Schleswig-Holstein"
11000134,"Angelika","Beer","13","Schleswig-Holstein"
11000134,"Angelika","Beer","14","Schleswig-Holstein"
11000135,"Friedrich","Beermann","6","Schleswig-Holstein"
11000135,"Friedrich","Beermann","7","Schleswig-Holstein"
11000136,"Walter","Behrendt","3","Nordrhein-Westfalen"
11000136,"Walter","Behrendt","4","Nordrhein-Westfalen"
11000136,"Walter","Behrendt","5","Nordrhein-Westfalen"
11000136,"Walter","Behrendt","6","Nordrhein-Westfalen"
11000136,"Walter","Behrendt","7","Nordrhein-Westfalen"
11000137,"Arno","Behrisch","1","Bayern"
11000137,"Arno","Behrisch","2","Bayern"
11000137,"Arno","Behrisch","3","Bayern"
11000138,"Meinrad","Belle","12","Baden-Württemberg"
11000138,"Meinrad","Belle","13","Baden-Württemberg"
11000138,"Meinrad","Belle","14","Baden-Württemberg"
11000143,"Gerold","Benz","7","Baden-Württemberg"
11000143,"Gerold","Benz","8","Baden-Württemberg"
11000144,"August","Berberich","3","Baden-Württemberg"
11000144,"August","Berberich","4","Baden-Württemberg"
11000144,"August","Berberich","5","Baden-Württemberg"
11000144,"August","Berberich","6","Baden-Württemberg"
11000145,"Franz","Berding","6","Nordrhein-Westfalen"
11000146,"Fritz","Berendsen","2","Nordrhein-Westfalen"
11000146,"Fritz","Berendsen","3","Nordrhein-Westfalen"
11000146,"Fritz","Berendsen","5","Nordrhein-Westfalen"
11000151,"Ulrich","Berger","3","Nordrhein-Westfalen"
11000151,"Ulrich","Berger","4","Nordrhein-Westfalen"
11000151,"Ulrich","Berger","5","Nordrhein-Westfalen"
11000151,"Ulrich","Berger","6","Nordrhein-Westfalen"
11000151,"Ulrich","Berger","7","Nordrhein-Westfalen"
11000151,"Ulrich","Berger","8","Nordrhein-Westfalen"
11000154,"Karl","Bergmann","1","Nordrhein-Westfalen"
11000154,"Karl","Bergmann","2","Nordrhein-Westfalen"
11000154,"Karl","Bergmann","3","Nordrhein-Westfalen"
11000154,"Karl","Bergmann","4","Nordrhein-Westfalen"
11000154,"Karl","Bergmann","5","Nordrhein-Westfalen"
11000154,"Karl","Bergmann","6","Nordrhein-Westfalen"
11000155,"Sabine","Bergmann-Pohl","11","Berlin"
11000155,"Sabine","Bergmann-Pohl","12","Berlin"
11000155,"Sabine","Bergmann-Pohl","13","Berlin"
11000155,"Sabine","Bergmann-Pohl","14","Berlin"
11000157,"Ludwig","Bergstraesser","1","Hessen"
11000158,"Karl Wilhelm","Berkhan","3","Hamburg"
11000158,"Karl Wilhelm","Berkhan","4","Hamburg"
11000158,"Karl Wilhelm","Berkhan","5","Hamburg"
11000158,"Karl Wilhelm","Berkhan","6","Hamburg"
11000158,"Karl Wilhelm","Berkhan","7","Hamburg"
11000159,"August","Berlin","5","Nordrhein-Westfalen"
11000159,"August","Berlin","1","Nordrhein-Westfalen"
11000159,"August","Berlin","2","Nordrhein-Westfalen"
11000159,"August","Berlin","3","Nordrhein-Westfalen"
11000159,"August","Berlin","4","Nordrhein-Westfalen"
11000159,"August","Berlin","6","Nordrhein-Westfalen"
11000161,"Hans Gottfried","Bernrath","9","Nordrhein-Westfalen"
11000161,"Hans Gottfried","Bernrath","10","Nordrhein-Westfalen"
11000161,"Hans Gottfried","Bernrath","11","Nordrhein-Westfalen"
11000161,"Hans Gottfried","Bernrath","12","Nordrhein-Westfalen"
11000161,"Hans Gottfried","Bernrath","13","Nordrhein-Westfalen"
11000163,"Erich","Berschkeit","9","Nordrhein-Westfalen"
11000163,"Erich","Berschkeit","10","Nordrhein-Westfalen"
11000166,"Anton","Besold","1","Bayern"
11000166,"Anton","Besold","3","Bayern"
11000166,"Anton","Besold","4","Bayern"
11000166,"Anton","Besold","5","Bayern"
11000168,"Friedhelm Julius","Beucher","12","Nordrhein-Westfalen"
11000168,"Friedhelm Julius","Beucher","13","Nordrhein-Westfalen"
11000168,"Friedhelm Julius","Beucher","14","Nordrhein-Westfalen"
11000169,"Willi","Beuster","4","Nordrhein-Westfalen"
11000169,"Willi","Beuster","5","Nordrhein-Westfalen"
11000171,"Lucie","Beyer","2","Hessen"
11000171,"Lucie","Beyer","3","Hessen"
11000171,"Lucie","Beyer","4","Hessen"
11000171,"Lucie","Beyer","5","Hessen"
11000172,"Hermann","Biechele","4","Baden-Württemberg"
11000172,"Hermann","Biechele","5","Baden-Württemberg"
11000172,"Hermann","Biechele","6","Baden-Württemberg"
11000172,"Hermann","Biechele","7","Baden-Württemberg"
11000172,"Hermann","Biechele","8","Baden-Württemberg"
11000176,"Alfred","Biehle","6","Bayern"
11000176,"Alfred","Biehle","7","Bayern"
11000176,"Alfred","Biehle","8","Bayern"
11000176,"Alfred","Biehle","9","Bayern"
11000176,"Alfred","Biehle","10","Bayern"
11000176,"Alfred","Biehle","11","Bayern"
11000177,"Karl","Bielig","1","Niedersachsen"
11000178,"Adolf","Bieringer","4","Baden-Württemberg"
11000179,"Hans Dirk","Bierling","12","Sachsen"
11000179,"Hans Dirk","Bierling","13","Sachsen"
11000179,"Hans Dirk","Bierling","14","Sachsen"
11000180,"Günter","Biermann","4","Nordrhein-Westfalen"
11000180,"Günter","Biermann","5","Nordrhein-Westfalen"
11000180,"Günter","Biermann","6","Nordrhein-Westfalen"
11000180,"Günter","Biermann","7","Nordrhein-Westfalen"
11000180,"Günter","Biermann","8","Nordrhein-Westfalen"
11000180,"Günter","Biermann","9","Nordrhein-Westfalen"
11000181,"Rudolf","Bindig","8","Baden-Württemberg"
11000181,"Rudolf","Bindig","9","Baden-Württemberg"
11000181,"Rudolf","Bindig","10","Baden-Württemberg"
11000181,"Rudolf","Bindig","11","Baden-Württemberg"
11000181,"Rudolf","Bindig","12","Baden-Württemberg"
11000181,"Rudolf","Bindig","13","Baden-Württemberg"
11000181,"Rudolf","Bindig","14","Baden-Württemberg"
11000181,"Rudolf","Bindig","15","Baden-Württemberg"
11000182,"Willi","Birkelbach","1","Hessen"
11000182,"Willi","Birkelbach","2","Hessen"
11000182,"Willi","Birkelbach","3","Hessen"
11000182,"Willi","Birkelbach","4","Hessen"
11000185,"Otto","Bismarck","2","Schleswig-Holstein"
11000185,"Otto","Bismarck","3","Schleswig-Holstein"
11000185,"Otto","Bismarck","4","Schleswig-Holstein"
11000186,"Philipp","Bismarck","6","Niedersachsen"
11000186,"Philipp","Bismarck","7","Niedersachsen"
11000186,"Philipp","Bismarck","8","Niedersachsen"
11000187,"Otto","Bittelmann","6","Niedersachsen"
11000189,"Petra","Bläss-Rafajlovski","13","Sachsen-Anhalt"
11000189,"Petra","Bläss-Rafajlovski","14","Sachsen-Anhalt"
11000189,"Petra","Bläss-Rafajlovski","12","Sachsen-Anhalt"
11000190,"Peter","Blachstein","1","Hamburg"
11000190,"Peter","Blachstein","2","Hamburg"
11000190,"Peter","Blachstein","3","Hamburg"
11000190,"Peter","Blachstein","4","Hamburg"
11000190,"Peter","Blachstein","5","Hamburg"
11000191,"Bertram","Blank","7","Nordrhein-Westfalen"
11000191,"Bertram","Blank","8","Nordrhein-Westfalen"
11000192,"Joseph Theodor","Blank","10","Nordrhein-Westfalen"
11000192,"Joseph Theodor","Blank","11","Nordrhein-Westfalen"
11000192,"Joseph Theodor","Blank","12","Nordrhein-Westfalen"
11000192,"Joseph Theodor","Blank","13","Nordrhein-Westfalen"
11000192,"Joseph Theodor","Blank","14","Nordrhein-Westfalen"
11000194,"Renate","Blank","12","Bayern"
11000194,"Renate","Blank","13","Bayern"
11000194,"Renate","Blank","14","Bayern"
11000194,"Renate","Blank","15","Bayern"
11000194,"Renate","Blank","16","Bayern"
11000195,"Theodor","Blank","1","Nordrhein-Westfalen"
11000195,"Theodor","Blank","2","Nordrhein-Westfalen"
11000195,"Theodor","Blank","3","Nordrhein-Westfalen"
11000195,"Theodor","Blank","4","Nordrhein-Westfalen"
11000195,"Theodor","Blank","5","Nordrhein-Westfalen"
11000195,"Theodor","Blank","6","Nordrhein-Westfalen"
11000196,"Paul","Bleiß","1","Nordrhein-Westfalen"
11000196,"Paul","Bleiß","2","Nordrhein-Westfalen"
11000196,"Paul","Bleiß","3","Nordrhein-Westfalen"
11000196,"Paul","Bleiß","4","Nordrhein-Westfalen"
11000197,"Heribert","Blens","10","Nordrhein-Westfalen"
11000197,"Heribert","Blens","11","Nordrhein-Westfalen"
11000197,"Heribert","Blens","12","Nordrhein-Westfalen"
11000197,"Heribert","Blens","13","Nordrhein-Westfalen"
11000197,"Heribert","Blens","14","Nordrhein-Westfalen"
11000198,"Peter","Bleser","12","Rheinland-Pfalz"
11000198,"Peter","Bleser","13","Rheinland-Pfalz"
11000198,"Peter","Bleser","14","Rheinland-Pfalz"
11000198,"Peter","Bleser","15","Rheinland-Pfalz"
11000198,"Peter","Bleser","16","Rheinland-Pfalz"
11000198,"Peter","Bleser","17","Rheinland-Pfalz"
11000198,"Peter","Bleser","18","Rheinland-Pfalz"
11000198,"Peter","Bleser","19","Rheinland-Pfalz"
11000200,"Hans","Blöcker","2","Schleswig-Holstein"
11000200,"Hans","Blöcker","3","Schleswig-Holstein"
11000200,"Hans","Blöcker","4","Schleswig-Holstein"
11000200,"Hans","Blöcker","5","Schleswig-Holstein"
11000202,"Franz","Blücher","1","Niedersachsen"
11000202,"Franz","Blücher","2","Niedersachsen"
11000202,"Franz","Blücher","3","Niedersachsen"
11000204,"Norbert","Blüm","7","Nordrhein-Westfalen"
11000204,"Norbert","Blüm","10","Nordrhein-Westfalen"
11000204,"Norbert","Blüm","11","Nordrhein-Westfalen"
11000204,"Norbert","Blüm","8","Nordrhein-Westfalen"
11000204,"Norbert","Blüm","9","Nordrhein-Westfalen"
11000204,"Norbert","Blüm","12","Nordrhein-Westfalen"
11000204,"Norbert","Blüm","13","Nordrhein-Westfalen"
11000204,"Norbert","Blüm","14","Nordrhein-Westfalen"
11000205,"Friedrich","Blume","5","Niedersachsen"
11000207,"Lieselott","Blunck","9","Schleswig-Holstein"
11000207,"Lieselott","Blunck","10","Schleswig-Holstein"
11000207,"Lieselott","Blunck","11","Schleswig-Holstein"
11000207,"Lieselott","Blunck","12","Schleswig-Holstein"
11000207,"Lieselott","Blunck","13","Schleswig-Holstein"
11000209,"Paul","Bock","2","Schleswig-Holstein"
11000212,"Ernst","Bodelschwingh","2","Nordrhein-Westfalen"
11000212,"Ernst","Bodelschwingh","3","Nordrhein-Westfalen"
11000212,"Ernst","Bodelschwingh","4","Nordrhein-Westfalen"
11000213,"Hans","Bodensteiner","1","Bayern"
11000215,"Franz","Böhm","2","Hessen"
11000215,"Franz","Böhm","3","Hessen"
11000215,"Franz","Böhm","4","Hessen"
11000217,"Hans","Böhm","1","Nordrhein-Westfalen"
11000217,"Hans","Böhm","2","Nordrhein-Westfalen"
11000218,"Wilfried","Böhm","7","Hessen"
11000218,"Wilfried","Böhm","8","Hessen"
11000218,"Wilfried","Böhm","9","Hessen"
11000218,"Wilfried","Böhm","10","Hessen"
11000218,"Wilfried","Böhm","11","Hessen"
11000218,"Wilfried","Böhm","12","Hessen"
11000222,"Ulrich","Böhme","11","Nordrhein-Westfalen"
11000222,"Ulrich","Böhme","12","Nordrhein-Westfalen"
11000222,"Ulrich","Böhme","13","Nordrhein-Westfalen"
11000225,"Holger","Börner","3","Hessen"
11000225,"Holger","Börner","4","Hessen"
11000225,"Holger","Börner","5","Hessen"
11000225,"Holger","Börner","6","Hessen"
11000225,"Holger","Börner","7","Hessen"
11000226,"Arne","Börnsen","11","Niedersachsen"
11000226,"Arne","Börnsen","9","Niedersachsen"
11000226,"Arne","Börnsen","12","Niedersachsen"
11000226,"Arne","Börnsen","13","Niedersachsen"
11000227,"Wolfgang","Börnsen","11","Schleswig-Holstein"
11000227,"Wolfgang","Börnsen","12","Schleswig-Holstein"
11000227,"Wolfgang","Börnsen","13","Schleswig-Holstein"
11000227,"Wolfgang","Börnsen","14","Schleswig-Holstein"
11000227,"Wolfgang","Börnsen","15","Schleswig-Holstein"
11000227,"Wolfgang","Börnsen","16","Schleswig-Holstein"
11000227,"Wolfgang","Börnsen","17","Schleswig-Holstein"
11000228,"Wolfgang","Bötsch","8","Bayern"
11000228,"Wolfgang","Bötsch","9","Bayern"
11000228,"Wolfgang","Bötsch","10","Bayern"
11000228,"Wolfgang","Bötsch","11","Bayern"
11000228,"Wolfgang","Bötsch","12","Bayern"
11000228,"Wolfgang","Bötsch","13","Bayern"
11000228,"Wolfgang","Bötsch","14","Bayern"
11000228,"Wolfgang","Bötsch","15","Bayern"
11000230,"Friedrich","Bohl","11","Hessen"
11000230,"Friedrich","Bohl","9","Hessen"
11000230,"Friedrich","Bohl","10","Hessen"
11000230,"Friedrich","Bohl","12","Hessen"
